id,gender,customer_type,age,type_of_travel,class,flight_distance,inflight_wifi_service,departure_arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,on-board_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction,total_delay,average_service_rating
54494,1,0,66,0,1,925,1,3,3,3,1,1,1,1,1,1,3,3,3,1,0,0.0,0,0.0,1.0
67816,0,0,44,0,1,835,4,3,3,3,3,4,3,4,4,4,4,3,4,4,92,104.0,0,196.0,3.5
116828,1,0,37,0,0,370,3,3,3,3,3,3,3,3,3,3,3,3,3,3,34,32.0,0,66.0,3.0
57363,1,0,69,1,1,414,3,5,3,1,3,3,3,3,2,4,5,2,2,3,0,0.0,0,0.0,3.0
114991,0,0,59,0,0,3043,2,2,2,2,2,5,5,5,5,5,5,4,5,3,22,13.0,1,35.0,3.5
23626,0,1,37,0,1,911,2,2,2,3,1,2,1,1,4,2,1,1,3,1,0,0.0,0,0.0,1.25
96970,0,0,46,0,0,883,5,2,2,2,1,3,4,5,5,4,5,3,5,2,0,0.0,0,0.0,3.75
96676,0,0,28,0,2,1036,4,4,4,4,4,4,4,4,4,5,4,3,4,4,0,0.0,0,0.0,4.0
7293,1,0,69,1,1,135,3,0,3,3,3,3,3,3,3,4,4,3,4,3,0,0.0,0,0.0,3.0
30118,1,0,69,1,1,95,5,5,5,5,2,5,2,2,3,3,1,4,4,2,0,0.0,1,0.0,2.75
87926,1,0,52,0,0,3131,1,2,2,2,3,3,3,1,1,1,1,2,1,1,0,0.0,0,0.0,2.0
116536,0,0,19,1,1,447,2,4,2,4,4,2,4,4,5,5,4,5,5,4,34,43.0,0,77.0,3.5
25658,1,0,31,0,0,2730,3,3,4,3,5,5,5,5,2,4,1,2,3,5,5,0.0,1,5.0,4.5
81358,0,0,54,1,1,1299,3,4,3,4,4,4,5,4,4,3,4,5,4,3,30,35.0,0,65.0,4.0
38673,1,0,49,1,1,2588,3,3,4,4,2,4,4,2,1,3,2,1,3,2,0,0.0,0,0.0,2.75
106749,1,0,46,0,1,837,5,4,4,4,5,5,5,5,5,1,5,1,2,5,0,0.0,1,0.0,5.0
51203,1,0,41,0,2,447,2,5,5,5,2,2,2,2,2,3,1,4,2,2,62,46.0,1,108.0,2.0
91827,1,0,41,0,0,3961,3,3,5,3,3,5,4,5,5,5,5,3,5,4,17,4.0,1,21.0,3.75
8114,0,0,48,0,0,3872,1,1,4,1,2,5,4,5,5,5,4,4,5,3,0,0.0,1,0.0,3.0
84706,1,1,8,0,1,516,2,2,2,4,5,2,5,5,4,1,3,2,4,5,34,25.0,0,59.0,4.25
227,0,0,56,1,1,213,3,0,0,3,4,4,5,5,5,0,5,3,5,5,20,8.0,0,28.0,4.25
2247,0,0,42,0,0,693,2,1,1,1,2,2,2,2,5,3,3,2,4,2,815,822.0,0,1637.0,2.0
25797,0,0,59,1,1,762,3,5,3,1,2,4,4,4,4,3,4,3,4,5,0,2.0,0,2.0,3.25
67868,0,0,63,1,1,1438,1,4,1,5,4,5,4,2,2,1,2,3,2,5,0,0.0,0,0.0,2.75
27654,1,1,39,0,0,1107,2,2,2,3,2,2,2,2,1,3,2,4,3,2,0,0.0,0,0.0,2.0
97671,0,0,39,0,0,1742,2,2,2,2,5,5,5,5,5,5,5,5,5,3,0,0.0,1,0.0,4.25
593,0,0,50,0,0,247,2,2,2,2,4,5,4,5,5,5,5,4,5,5,0,0.0,1,0.0,3.75
120989,0,0,46,0,0,2710,2,2,3,2,3,5,4,5,5,5,5,3,5,3,0,0.0,1,0.0,3.5
33739,0,1,23,0,1,899,2,2,2,4,5,2,5,5,2,3,3,4,4,5,0,37.0,0,37.0,4.25
82572,0,0,58,0,0,1738,2,2,2,2,2,5,4,4,4,5,4,3,4,4,0,9.0,1,9.0,3.0
79288,0,0,50,0,0,2248,5,5,5,5,3,4,4,4,4,4,4,4,4,3,0,0.0,1,0.0,4.0
53896,0,0,49,1,1,224,2,5,0,1,4,4,5,3,3,0,3,5,3,3,0,0.0,0,0.0,3.5
43589,0,1,37,0,1,228,2,0,2,2,4,2,4,4,2,2,1,1,3,4,31,55.0,0,86.0,3.5
18252,1,0,14,1,1,346,2,4,2,2,3,2,3,3,5,5,4,4,4,3,12,22.0,0,34.0,2.75
81612,1,0,17,1,1,349,3,4,2,3,4,2,4,4,5,5,4,5,4,4,0,0.0,0,0.0,3.75
4494,0,0,41,0,0,435,2,1,1,1,1,4,4,2,2,2,2,4,2,4,36,26.0,0,62.0,2.25
102925,0,1,27,0,1,436,4,2,4,2,4,4,4,4,3,2,2,4,2,4,5,0.0,0,5.0,4.0
32467,1,0,34,0,1,102,3,1,1,1,3,3,3,3,2,2,3,3,4,3,0,0.0,0,0.0,3.0
75483,1,0,46,1,1,2342,2,3,2,2,1,2,1,1,4,4,5,4,5,1,0,2.0,0,2.0,1.25
109333,0,0,42,1,1,1136,2,5,2,4,3,3,5,4,4,2,4,4,4,5,0,0.0,0,0.0,3.5
67312,0,0,34,0,2,985,4,1,1,1,4,4,4,4,1,2,3,4,1,4,0,0.0,1,0.0,4.0
78651,0,1,22,0,1,2172,4,4,4,1,4,4,4,4,2,3,4,4,5,4,1,0.0,1,1.0,4.0
76395,0,0,52,1,1,931,1,5,0,4,3,5,4,1,1,0,3,4,1,4,3,0.0,0,3.0,2.25
91700,0,0,30,0,0,2670,2,2,2,2,4,4,4,4,4,2,4,5,5,4,0,0.0,1,0.0,3.5
7068,0,0,47,0,0,157,1,1,1,1,5,5,5,5,5,5,4,5,5,5,0,0.0,1,0.0,4.0
66764,0,0,47,1,1,978,3,4,3,1,2,4,5,2,2,3,4,4,2,4,0,0.0,0,0.0,3.0
23340,0,0,68,1,1,641,1,4,1,3,3,5,4,5,5,1,5,3,5,3,11,12.0,0,23.0,3.25
101542,1,0,17,1,1,345,1,1,1,4,3,1,3,3,3,1,4,2,4,3,0,0.0,0,0.0,2.5
84594,1,1,37,0,0,707,1,0,0,2,1,0,1,1,4,3,4,5,4,1,6,5.0,0,11.0,1.0
69118,0,1,31,0,1,1598,4,4,4,3,5,4,5,5,4,5,3,3,3,5,8,0.0,0,8.0,4.75
95962,1,0,44,0,0,1841,5,5,5,5,4,4,5,4,4,4,4,5,4,4,0,0.0,1,0.0,4.5
111973,1,0,58,0,1,533,5,5,5,5,5,5,5,5,1,2,5,1,2,5,0,0.0,1,0.0,5.0
57622,0,1,48,0,0,200,4,3,3,3,2,4,2,2,4,4,5,4,4,2,3,0.0,0,3.0,2.5
32960,0,0,8,1,1,101,2,4,2,2,1,2,1,1,3,1,2,3,2,1,0,0.0,0,0.0,1.25
54288,0,0,24,0,1,1075,4,3,3,3,4,4,4,4,3,4,2,5,5,4,5,2.0,1,7.0,4.0
63181,1,0,44,0,0,3179,3,4,3,3,2,5,5,5,5,5,5,4,5,5,33,24.0,1,57.0,3.75
6669,1,0,41,0,0,2035,3,3,3,3,5,5,4,5,5,5,5,5,5,5,17,8.0,1,25.0,4.25
2951,1,1,25,0,1,835,2,2,2,4,2,2,2,2,4,1,4,1,3,2,0,0.0,0,0.0,2.0
50235,0,0,58,0,1,209,3,3,3,3,5,4,3,3,3,3,3,1,3,2,0,0.0,0,0.0,3.5
13791,0,1,28,0,2,925,3,3,3,3,3,3,3,3,3,5,1,1,3,3,66,69.0,0,135.0,3.0
54586,0,0,40,0,0,3986,5,5,5,5,3,4,4,5,5,5,5,3,5,5,0,0.0,1,0.0,4.25
36564,0,0,26,0,1,1185,1,1,1,1,1,1,2,1,4,3,3,3,3,1,10,9.0,0,19.0,1.25
99830,0,0,42,0,0,2742,3,3,3,3,2,5,4,4,4,4,4,5,4,3,6,0.0,1,6.0,3.25
110421,0,1,26,0,0,387,2,2,2,3,4,2,4,4,4,3,3,1,4,4,6,17.0,0,23.0,3.5
100813,0,0,17,0,0,2218,4,1,1,1,4,4,4,1,1,1,1,4,2,4,222,205.0,0,427.0,3.25
32836,1,0,20,1,1,101,4,5,4,2,2,4,2,2,3,2,4,4,5,2,0,0.0,1,0.0,2.5
44196,0,0,48,1,1,231,4,3,4,3,5,5,4,1,1,4,1,4,1,3,0,0.0,0,0.0,3.5
10984,0,0,52,0,0,3489,3,3,3,3,4,5,3,4,4,4,3,2,4,3,0,10.0,1,10.0,3.5
128699,0,0,57,0,0,1464,1,1,2,1,5,4,4,4,4,5,4,3,4,3,71,94.0,1,165.0,3.5
41992,0,0,49,0,1,116,4,2,2,2,5,2,4,4,4,4,4,4,4,2,0,0.0,1,0.0,4.25
1146,0,0,64,1,1,102,2,4,2,3,5,4,5,1,1,2,1,4,1,4,0,0.0,0,0.0,3.25
32379,0,0,56,0,1,101,5,2,4,2,5,2,1,5,5,5,5,5,5,1,0,0.0,1,0.0,4.0
26043,1,0,60,0,0,432,3,5,3,3,5,3,1,5,5,4,5,2,5,5,0,0.0,1,0.0,3.5
114128,1,0,53,0,0,853,4,4,4,4,4,5,4,5,5,5,5,3,5,3,0,0.0,1,0.0,4.25
122326,1,0,43,0,2,573,3,1,1,1,3,3,3,3,2,4,3,1,3,3,0,1.0,0,1.0,3.0
81828,1,0,7,1,1,1487,2,4,2,3,4,2,4,4,4,3,4,4,5,4,0,0.0,0,0.0,3.5
84872,1,0,59,1,1,534,3,2,3,1,3,3,3,3,2,4,2,1,2,3,0,0.0,0,0.0,3.0
78349,1,0,45,1,1,1547,3,4,3,3,2,3,2,2,4,2,4,3,4,2,0,0.0,0,0.0,2.25
123359,0,0,60,0,1,644,4,5,5,5,3,4,4,4,4,4,4,4,4,4,0,0.0,0,0.0,3.75
102605,1,0,56,1,2,397,1,5,1,2,4,1,4,4,3,5,4,5,5,4,3,0.0,0,3.0,3.25
75616,1,0,27,1,1,337,4,4,4,1,4,5,4,3,5,5,4,4,3,4,135,135.0,0,270.0,3.75
120552,1,1,23,0,1,810,3,3,3,3,2,3,2,2,1,4,2,4,3,2,0,10.0,0,10.0,2.25
44820,1,1,49,1,1,491,5,4,5,2,3,5,3,3,1,4,3,3,4,3,0,0.0,1,0.0,3.5
97477,1,0,53,0,0,756,3,3,3,3,4,4,5,4,4,4,4,5,4,3,18,4.0,1,22.0,4.0
28104,0,1,27,0,1,550,3,0,3,5,1,3,1,1,3,4,1,2,3,1,0,0.0,0,0.0,1.5
41894,1,0,34,0,1,129,3,4,4,4,3,4,3,3,3,2,4,5,5,3,0,0.0,1,0.0,3.0
24906,1,1,25,0,1,762,3,3,3,1,5,3,5,5,3,3,5,2,2,5,42,25.0,0,67.0,4.5
17520,1,0,41,1,1,341,3,5,3,5,3,3,5,3,4,5,4,5,5,3,0,0.0,0,0.0,3.5
20025,1,1,22,0,1,607,2,4,2,1,4,2,5,4,1,5,5,1,3,4,106,97.0,0,203.0,3.75
85834,1,0,33,1,1,666,1,4,1,5,3,1,3,3,4,5,3,1,1,3,0,0.0,0,0.0,2.5
118912,0,0,53,1,1,570,1,2,1,4,4,4,3,5,5,1,5,4,5,1,0,0.0,0,0.0,3.25
105458,0,0,13,1,1,998,2,5,2,3,2,2,2,2,3,5,2,2,5,2,0,0.0,0,0.0,2.0
9114,0,0,46,0,0,3302,4,4,4,4,3,5,4,4,4,4,4,5,4,5,0,0.0,1,0.0,3.75
12009,0,1,37,0,0,351,1,2,2,3,3,2,3,3,4,5,3,3,4,3,8,0.0,0,8.0,2.5
28141,0,1,25,0,1,933,5,5,5,3,3,5,3,3,5,1,4,1,4,3,0,0.0,1,0.0,3.5
73042,1,0,24,1,1,944,3,2,3,2,3,3,5,3,4,1,2,1,2,3,7,0.0,0,7.0,3.5
66253,0,0,64,1,1,460,2,2,2,4,2,3,4,5,5,2,4,1,5,2,0,0.0,0,0.0,3.25
32476,1,0,33,0,1,216,5,3,3,3,5,5,5,5,3,1,4,1,4,5,40,45.0,1,85.0,5.0
47080,0,0,53,1,1,438,3,4,3,3,4,4,5,3,3,3,3,3,3,4,33,12.0,0,45.0,3.75
66862,1,0,8,1,1,731,3,2,3,3,4,3,4,4,1,5,4,3,3,4,25,52.0,0,77.0,3.75
41078,0,0,53,0,0,1667,4,4,4,4,5,3,1,5,5,5,5,5,5,2,0,0.0,1,0.0,3.75
84365,0,0,57,0,1,606,2,2,2,2,1,3,3,2,2,2,2,3,2,1,20,16.0,0,36.0,2.0
126967,1,0,45,0,0,3315,3,3,3,3,5,4,5,5,5,5,5,4,5,5,0,0.0,1,0.0,4.5
77022,0,0,47,0,0,422,1,1,2,2,5,4,3,1,1,1,1,4,1,4,27,21.0,0,48.0,2.5
87888,1,0,43,0,0,2904,5,5,5,5,2,5,5,4,4,4,4,5,4,3,12,12.0,1,24.0,4.0
67756,1,0,48,0,0,1550,2,2,2,2,3,4,5,3,3,4,3,3,3,5,0,0.0,1,0.0,3.25
124313,1,1,36,0,1,201,2,5,2,4,4,2,4,4,4,4,4,2,3,4,0,0.0,0,0.0,3.5
64617,0,0,48,0,0,247,2,2,2,2,4,4,5,4,4,4,4,3,4,5,0,0.0,1,0.0,3.75
40436,1,0,34,0,0,2156,4,4,4,4,4,4,5,4,4,4,4,4,4,3,0,0.0,1,0.0,4.25
54822,1,0,29,0,0,3690,5,5,5,5,5,5,5,5,1,2,4,3,2,5,23,25.0,1,48.0,5.0
107645,1,0,60,0,0,3986,4,4,4,4,4,5,5,5,5,5,5,3,5,5,97,96.0,1,193.0,4.5
2399,0,0,46,0,0,767,2,2,2,2,2,4,5,2,2,2,2,3,2,3,12,11.0,1,23.0,2.75
25254,0,0,35,0,0,1840,2,3,2,2,4,4,5,4,4,3,4,3,4,4,0,0.0,1,0.0,3.75
51174,0,0,56,1,1,326,4,1,4,4,2,3,3,4,4,4,4,3,4,2,0,5.0,0,5.0,3.25
89045,0,0,57,0,0,1947,5,5,5,5,3,5,5,5,5,5,5,4,5,3,0,0.0,1,0.0,4.5
108095,0,0,9,0,0,1997,1,3,3,3,1,1,1,1,2,1,4,2,4,1,2,11.0,0,13.0,1.0
104924,1,0,52,0,0,210,1,1,3,1,3,4,4,4,4,4,4,5,4,3,0,0.0,1,0.0,3.0
15590,0,0,55,0,0,228,1,1,1,1,3,4,2,5,5,5,5,1,5,1,0,0.0,1,0.0,2.75
55476,1,0,34,1,1,1825,2,4,2,3,1,2,1,1,4,5,4,4,4,1,0,0.0,0,0.0,1.25
101705,1,0,38,0,0,1624,4,4,4,4,3,4,4,5,5,5,5,3,5,3,49,30.0,1,79.0,4.0
7318,1,0,30,1,2,116,3,3,3,2,3,3,3,3,4,4,3,2,2,3,0,0.0,0,0.0,3.0
21774,1,1,22,0,1,341,5,0,5,3,2,5,2,2,3,3,3,2,5,2,23,16.0,1,39.0,2.75
37228,1,0,39,0,0,2356,4,4,4,4,3,5,4,4,4,4,4,4,4,3,7,2.0,1,9.0,3.75
125486,0,0,39,0,2,2979,2,2,2,2,2,2,2,4,5,4,3,2,4,2,0,0.0,0,0.0,2.5
9741,1,1,35,0,0,908,3,3,3,2,3,3,3,3,4,4,5,5,5,3,0,0.0,0,0.0,3.0
86729,1,0,28,1,1,1747,4,3,4,4,2,4,2,2,1,3,2,2,4,2,0,0.0,0,0.0,2.5
42364,1,0,52,1,1,329,5,2,5,4,5,5,5,5,4,2,4,3,3,5,0,0.0,1,0.0,5.0
44852,1,0,50,1,1,413,2,4,2,4,4,2,4,4,3,2,5,3,4,4,0,0.0,0,0.0,3.5
114824,1,0,57,0,0,372,2,2,5,2,2,5,4,5,5,4,5,5,5,5,47,50.0,1,97.0,3.25
36948,1,0,48,1,1,718,2,4,3,3,2,3,2,2,2,3,4,2,4,2,0,0.0,0,0.0,2.0
23050,1,1,22,0,1,820,2,2,2,4,3,2,3,3,5,5,4,4,4,3,13,0.0,0,13.0,2.75
9000,0,0,64,1,1,228,4,3,4,3,2,2,2,2,2,4,2,4,2,2,79,80.0,0,159.0,2.5
50821,1,0,34,1,1,199,3,2,3,3,3,3,3,3,2,4,4,3,4,3,0,0.0,0,0.0,3.0
100290,0,1,29,0,0,1092,1,1,1,2,4,1,4,4,5,2,5,4,4,4,4,0.0,0,4.0,3.25
119789,1,0,51,0,0,2152,5,5,5,5,2,5,4,4,4,4,4,4,4,5,0,0.0,1,0.0,3.75
106827,1,0,10,1,1,1488,3,4,2,2,4,2,4,4,3,1,5,2,5,4,0,4.0,0,4.0,3.75
17387,1,0,44,0,0,1659,1,1,1,1,5,4,4,5,5,5,5,3,5,5,0,0.0,1,0.0,3.75
78156,1,0,57,0,0,259,0,0,0,1,4,5,4,3,3,3,3,4,3,3,10,17.0,1,27.0,2.75
35733,0,0,42,1,2,2586,3,2,3,4,3,5,4,3,2,2,4,4,3,4,40,60.0,0,100.0,3.25
41300,0,0,34,1,0,1041,2,2,2,3,1,3,3,1,1,2,3,3,1,3,0,0.0,0,0.0,1.75
73147,0,1,26,0,0,1068,5,5,5,1,3,5,3,3,4,4,5,4,5,3,17,22.0,1,39.0,3.5
117541,1,1,20,0,1,1020,2,2,2,2,5,2,1,5,5,4,4,4,5,5,26,21.0,1,47.0,3.25
8591,0,0,50,1,1,109,1,4,1,3,5,5,5,2,2,1,5,5,2,3,0,0.0,0,0.0,3.25
26313,0,0,40,1,1,2139,5,5,5,5,5,5,5,5,3,5,5,4,4,5,45,54.0,1,99.0,5.0
69351,1,1,25,0,0,1089,0,0,0,4,2,0,2,2,5,3,4,3,5,2,0,0.0,1,0.0,1.5
102737,0,0,37,1,1,255,4,5,4,1,3,4,3,3,4,5,5,3,4,3,0,0.0,0,0.0,3.25
45395,0,0,72,0,0,1437,4,5,4,5,2,4,4,4,4,4,4,1,4,2,0,0.0,0,0.0,3.5
5494,0,0,34,0,0,910,2,2,2,2,3,5,5,4,4,4,4,4,4,5,0,0.0,1,0.0,3.5
34580,0,0,43,0,1,1598,2,2,2,2,3,5,5,2,2,2,2,3,2,5,0,0.0,1,0.0,3.0
35630,1,0,35,0,2,950,4,5,5,5,4,4,4,4,5,5,1,3,4,4,3,3.0,1,6.0,4.0
100055,1,0,20,1,1,289,3,3,3,3,4,3,4,4,2,1,4,3,4,4,29,19.0,0,48.0,3.75
24786,0,0,58,1,1,528,3,4,3,1,5,4,4,4,4,3,1,5,4,3,0,0.0,0,0.0,4.0
103355,1,1,26,0,0,342,3,5,3,5,4,3,4,4,5,2,4,5,5,4,45,47.0,0,92.0,3.75
114717,1,0,36,0,0,2567,1,1,1,1,2,5,5,3,3,3,3,5,3,4,12,4.0,1,16.0,2.75
4929,1,1,27,0,0,268,0,0,0,2,2,0,2,2,3,4,5,5,4,2,0,21.0,1,21.0,1.5
73060,0,1,25,0,2,1089,1,4,1,4,4,1,4,4,1,4,3,4,4,4,52,36.0,0,88.0,3.25
13788,0,0,44,1,1,925,3,4,3,2,2,5,5,4,4,3,4,4,4,4,16,1.0,0,17.0,3.5
129490,1,0,47,1,1,2611,3,4,3,3,1,3,1,1,1,5,4,2,4,1,1,6.0,0,7.0,1.5
97899,0,0,23,0,0,391,4,4,4,4,4,4,4,4,3,2,3,2,3,4,27,34.0,0,61.0,4.0
107197,0,0,7,1,1,402,2,4,2,2,1,2,1,1,4,5,4,3,5,1,0,0.0,0,0.0,1.25
20533,1,0,54,0,1,633,4,4,4,4,4,4,4,4,4,2,4,2,2,4,3,0.0,1,3.0,4.0
11826,0,0,47,0,0,2617,5,5,5,5,4,4,5,4,4,4,4,5,4,3,0,1.0,1,1.0,4.5
105660,0,0,28,0,0,3917,3,3,3,3,4,4,4,4,4,3,5,5,4,4,0,0.0,1,0.0,3.75
22159,0,0,28,0,0,773,1,1,1,1,3,4,4,1,5,4,5,4,3,4,169,163.0,1,332.0,2.25
6050,0,0,29,1,1,925,3,5,3,3,5,3,5,5,4,3,4,5,4,5,49,49.0,0,98.0,4.5
96614,0,0,39,0,0,3517,2,2,2,2,4,5,4,5,5,5,5,5,5,3,0,0.0,1,0.0,3.75
18727,0,0,52,0,2,383,2,5,5,5,3,3,3,2,2,2,2,1,2,4,10,3.0,0,13.0,2.5
114654,1,0,49,0,0,296,5,5,5,5,3,5,4,5,5,5,5,3,5,4,4,0.0,1,4.0,4.25
11161,1,0,8,1,1,316,2,5,2,5,5,2,5,5,5,5,5,4,5,5,0,0.0,0,0.0,4.25
1517,0,0,24,0,0,3172,1,1,1,1,5,5,5,5,4,3,4,3,5,5,2,0.0,1,2.0,4.0
118065,1,0,45,1,1,1044,3,5,2,4,2,2,2,2,3,4,4,2,1,2,32,18.0,0,50.0,2.25
77880,0,0,53,0,0,1512,2,2,2,2,4,2,1,2,2,2,2,4,2,1,0,0.0,0,0.0,2.25
92686,1,1,23,0,1,507,4,5,4,2,3,4,2,3,4,3,4,3,4,3,0,0.0,1,0.0,3.0
4022,0,1,23,0,0,483,5,0,5,5,4,5,4,4,5,5,5,3,5,4,0,0.0,1,0.0,4.25
106657,0,0,41,0,0,1590,3,3,3,3,2,5,5,3,3,3,3,5,3,4,0,0.0,1,0.0,3.25
39830,1,0,35,0,0,221,1,1,1,1,5,1,2,4,4,4,4,5,4,1,0,11.0,1,11.0,3.0
42411,0,0,57,0,2,451,3,2,2,2,4,4,4,3,3,3,3,1,3,3,51,50.0,0,101.0,3.5
99387,1,0,36,0,1,337,2,4,4,4,2,2,2,2,1,2,3,4,4,2,0,0.0,0,0.0,2.0
114003,0,0,52,1,1,1844,2,5,2,4,2,1,1,5,4,5,4,1,5,1,98,214.0,0,312.0,2.5
4421,0,0,59,0,0,3413,1,1,1,1,2,4,4,5,5,5,5,5,5,3,0,0.0,1,0.0,3.0
112180,0,1,66,1,1,895,2,4,2,2,1,2,2,1,3,2,4,4,5,1,32,23.0,0,55.0,1.5
98793,1,0,29,1,1,630,4,2,4,3,5,4,5,5,3,5,3,3,4,5,3,1.0,0,4.0,4.75
13512,0,0,43,0,1,106,4,4,4,4,4,5,2,4,4,4,4,2,4,5,0,0.0,1,0.0,3.5
128650,0,1,28,0,0,2442,1,1,1,4,1,4,4,5,4,4,5,4,3,4,0,0.0,0,0.0,2.75
35176,1,1,38,0,0,1097,4,4,4,4,1,4,1,1,1,3,1,5,4,1,17,20.0,1,37.0,1.75
57770,0,1,28,0,1,2704,2,2,2,4,2,4,4,2,4,4,3,4,1,4,1,5.0,0,6.0,2.5
36848,0,0,62,0,2,369,1,2,2,2,1,1,1,1,3,4,3,1,3,1,155,163.0,0,318.0,1.0
104936,0,0,44,0,0,1736,3,5,3,3,4,4,5,5,5,5,5,4,5,4,12,17.0,1,29.0,4.25
3888,0,1,40,0,0,213,4,4,4,3,5,4,5,5,4,4,3,3,3,5,0,2.0,0,2.0,4.75
33722,0,0,50,1,1,899,2,3,2,3,5,4,3,1,1,2,1,3,1,2,0,0.0,0,0.0,2.75
119810,1,1,27,0,0,912,1,1,1,1,3,1,3,3,4,2,5,4,5,3,0,0.0,0,0.0,2.5
48290,1,0,58,0,0,807,2,4,4,4,3,3,4,2,2,2,2,1,2,3,17,3.0,0,20.0,2.75
68868,0,0,46,0,0,3149,1,1,1,1,2,5,4,5,5,5,5,4,5,3,74,73.0,1,147.0,3.0
40113,1,1,32,0,1,368,3,4,3,4,2,3,1,2,3,4,4,1,4,2,0,0.0,0,0.0,2.0
17581,1,0,22,1,1,1034,2,4,2,2,5,2,5,5,5,2,5,5,5,5,0,0.0,0,0.0,4.25
56770,1,0,26,0,2,937,0,5,0,4,3,0,3,3,3,3,4,3,3,3,0,3.0,1,3.0,2.25
60896,1,0,13,1,1,420,2,2,2,3,2,2,2,2,1,4,3,1,3,2,6,9.0,0,15.0,2.0
111654,1,0,36,1,2,1558,4,5,4,3,1,4,1,1,4,4,4,5,4,1,26,32.0,0,58.0,1.75
101304,0,0,24,0,0,763,3,3,3,3,4,4,4,4,3,4,5,5,4,4,6,0.0,1,6.0,3.75
51476,0,1,47,0,0,451,4,3,3,4,2,4,2,2,4,4,4,5,5,2,20,8.0,0,28.0,2.5
20653,1,0,54,0,0,2394,3,3,3,3,5,4,1,5,5,5,5,3,5,1,0,12.0,1,12.0,3.5
86567,0,1,26,0,2,762,1,1,1,1,3,1,4,3,4,2,1,2,1,3,73,55.0,0,128.0,2.75
95802,1,0,40,0,0,1050,3,3,3,3,4,5,4,5,5,5,5,4,5,4,0,0.0,1,0.0,4.0
30107,0,0,25,1,1,204,3,2,3,3,2,3,2,2,4,5,4,2,3,2,0,0.0,0,0.0,2.25
39560,1,0,13,0,0,1786,5,5,1,5,2,2,2,2,4,1,2,2,5,2,0,0.0,1,0.0,2.75
37471,0,1,31,0,1,1056,2,2,2,4,2,2,2,2,3,4,3,5,2,2,0,0.0,0,0.0,2.0
1905,0,0,56,0,0,383,1,1,1,1,3,4,5,5,5,5,5,5,5,3,0,0.0,1,0.0,3.5
25433,0,0,32,0,0,2560,1,1,1,1,5,5,5,5,5,2,5,2,4,5,28,32.0,1,60.0,4.0
113019,0,0,60,0,0,2407,4,4,4,4,3,4,4,4,4,4,4,5,4,3,12,0.0,1,12.0,3.75
118207,0,0,53,1,1,1444,2,4,2,2,4,5,3,4,4,2,3,4,4,1,1,3.0,0,4.0,3.25
44,1,0,51,0,0,2077,4,1,4,4,2,5,5,5,5,5,5,5,5,4,0,1.0,1,1.0,4.0
82588,1,0,36,0,0,3152,3,3,3,3,2,4,5,5,5,5,5,3,5,5,2,0.0,1,2.0,3.75
81397,0,0,59,1,1,748,2,5,2,3,3,5,5,3,3,2,3,4,3,5,0,0.0,0,0.0,3.25
60912,1,0,34,1,1,589,1,5,1,4,4,1,4,4,4,4,5,3,5,4,0,20.0,0,20.0,3.25
36246,0,0,38,0,0,2953,1,1,2,1,4,5,1,3,3,4,3,5,3,2,0,26.0,1,26.0,2.25
127659,1,0,8,1,0,2153,3,4,4,5,4,4,1,4,4,3,5,3,4,4,5,0.0,0,5.0,3.0
95713,0,0,42,0,0,3698,4,1,1,1,5,4,4,4,4,4,4,4,4,1,1,4.0,0,5.0,4.25
66120,0,0,43,0,0,583,5,5,5,5,3,4,5,4,4,4,4,3,4,5,0,0.0,1,0.0,4.25
41553,0,0,44,0,0,1464,2,3,5,3,2,4,4,2,2,2,2,2,2,2,4,15.0,0,19.0,2.5
108525,1,0,50,1,0,649,1,2,2,4,1,4,4,4,4,2,4,2,4,2,0,0.0,0,0.0,2.5
44262,0,0,39,1,1,235,3,4,3,3,3,3,4,3,3,5,5,4,5,3,42,63.0,0,105.0,3.25
70080,1,0,49,0,0,460,2,2,2,2,4,5,4,2,2,2,2,5,2,5,0,0.0,1,0.0,3.0
76248,0,0,46,1,1,1175,4,1,4,2,3,3,3,1,1,4,1,3,1,4,0,0.0,0,0.0,2.75
31344,0,1,24,0,1,1069,2,2,2,2,3,2,5,3,4,3,4,1,5,3,2,0.0,1,2.0,3.25
104458,0,1,25,0,0,1123,5,3,5,2,1,5,1,1,4,4,5,3,4,1,1,0.0,1,1.0,2.0
114946,1,0,59,0,0,3846,3,3,3,3,4,4,5,4,4,4,4,5,4,5,23,17.0,1,40.0,4.0
60993,0,0,33,1,0,649,3,2,3,4,2,3,4,2,2,3,2,1,2,3,13,22.0,0,35.0,2.75
13353,0,0,20,0,0,748,4,1,1,1,4,3,4,4,3,4,3,2,4,4,107,88.0,0,195.0,4.0
87043,0,0,59,0,0,594,2,1,2,2,4,4,5,3,3,3,3,4,3,3,0,17.0,1,17.0,3.5
37242,1,0,16,1,0,1076,5,3,5,4,5,5,5,5,1,3,4,2,3,5,0,0.0,1,0.0,5.0
9572,0,1,22,0,1,288,2,2,2,4,4,2,4,4,2,3,4,4,4,4,63,65.0,0,128.0,3.5
87455,0,0,45,0,0,2651,4,4,4,4,5,4,4,4,4,4,4,4,4,5,0,0.0,1,0.0,4.25
